Key,block1Title,previewText,logo,logoUrl,headlineImg,headlineMobImg,topModText,heroImg,heroMobImg,heroAltText,heroUrl,headerCopy11,headerCopy12,cta1Url,cta1Text,mod1DesktopImg,mod1DesktopText,mod1MobileImg,mod1MobileText,mod1DesktopImgUrl,mod1ImgAtlText,mod2DesktopImg,mod2DesktopText,mod2MobileImg,mod2MobileText,mod2ImgUrl,mod2ImgAltText,mod3DesktopImg,mod3DesktopText,mod3MobileImg,mod3MobileText,mod3ImgUrl,mod3ImgAltText,headlineImage2Desktop,headlineImage2Mobile,Headlinetext2,heroImage2Desktop,heroImage2Mobile,heroImage2Url,heroImage2AltText,headerCopy3,headerCopy4,headerCopy5,cta2,cta2Url,cta3,cta3Url,cta4,cta4Url
-30,Mira lo que está pasando en la semana 10,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-10?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week10_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-10-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-10&utm_content=maincta _maincta,Mira lo que está pasando en la semana 10,be-post-week-10-es.jpg,Semana 10,be-post-week-10-es-mob.jpg,Semana 10,,,,,,,,,,,,,,,,,,,,,,Los ojos y orejas de tu bebé están casi listos para comenzar a recibir sus primeros estímulos. No pasará mucho tiempo para que escuche tu voz.,,,Mira lo que está pasando en la semana 10,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-10?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week10_maincta,,,,
-29,Mira lo que está pasando en la semana 11,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-11?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week11_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-11-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-11&utm_content=maincta _maincta,Mira lo que está pasando en la semana 11,be-post-week-11-es.jpg,Semana 11,be-post-week-11-es-mob.jpg,Semana 11,,,,,,,,,,,,,,,,,,,,,,El latido del corazón de tu bebé es ahora más rápido que el tuyo: ¡más de 140 latidos por minuto!,,,Mira lo que está pasando en la semana 11,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-11?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week11_maincta,,,,
-28,Mira lo que está pasando en la semana 12,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-12?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week12_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-12-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-12&utm_content=maincta _maincta,Mira lo que está pasando en la semana 12,be-post-week-12-es.jpg,Semana 12,be-post-week-12-es-mob.jpg,Semana 12,,,,,,,,,,,,,,,,,,,,,,"Tu bebé está empezando finalmente a parecerse a un pequeño humano, esta semana ya tiene deditos en las manos y en los pies.",,,Mira lo que está pasando en la semana 12,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-12?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week12_maincta,,,,
-27,Mira lo que está pasando en la semana 13,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-13?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week13_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-13-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-13&utm_content=maincta _maincta,Mira lo que está pasando en la semana 13,be-post-week-13-es.jpg,Semana 13,be-post-week-13-es-mob.jpg,Semana 13,,,,,,,,,,,,,,,,,,,,,,Tu bebé es más o menos del tamaño de tu fruta favorita (si tu fruta favorita es la ciruela).,,,Mira lo que está pasando en la semana 13,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-13?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week13_maincta,,,,
-26,Mira lo que está pasando en la semana 14,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-14?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week14_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-14-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-14&utm_content=maincta _maincta,Mira lo que está pasando en la semana 14,be-post-week-14-es.jpg,Semana 14,be-post-week-14-es-mob.jpg,Semana 14,,,,,,,,,,,,,,,,,,,,,,"Con cada semana que pasa, tu bebé se parece más a la personita que conocerás cuando dés a luz.",,,Mira lo que está pasando en la semana 14,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-14?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week14_maincta,,,,
-25,Mira lo que está pasando en la semana 15,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-15?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week15_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-15-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-15&utm_content=maincta _maincta,Mira lo que está pasando en la semana 15,be-post-week-15-es.jpg,Semana 15,be-post-week-15-es-mob.jpg,Semana 15,,,,,,,,,,,,,,,,,,,,,,Los folículos pilosos de tu bebé están trabajando para producir un vello suave ultrafino en todo su cuerpo.,,,Mira lo que está pasando en la semana 15,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-15?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week15_maincta,,,,
-24,Mira lo que está pasando en la semana 16,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-16?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week16_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-16-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-16&utm_content=maincta _maincta,Mira lo que está pasando en la semana 16,be-post-week-16-es.jpg,Semana 16,be-post-week-16-es-mob.jpg,Semana 16,,,,,,,,,,,,,,,,,,,,,,Tu bebé está haciendo bastante ejercicio con esos bracitos y piernitas en crecimiento.,,,Mira lo que está pasando en la semana 16,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-16?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week16_maincta,,,,
-23,Mira lo que está pasando en la semana 17,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-17?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week17_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-17-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-17&utm_content=maincta _maincta,Mira lo que está pasando en la semana 17,be-post-week-17-es.jpg,Semana 17,be-post-week-17-es-mob.jpg,Semana 17,,,,,,,,,,,,,,,,,,,,,,Tu bebé está empezando a desarrollar una capa de grasa bajo su pie. Esa capa le ayudará a mantener la temperatura corporal después de nacer.,,,Mira lo que está pasando en la semana 17,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-17?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week17_maincta,,,,
-22,Mira lo que está pasando en la semana 18,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-18?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week18_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-18-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-18&utm_content=maincta _maincta,Mira lo que está pasando en la semana 18,be-post-week-18-es.jpg,Semana 18,be-post-week-18-es-mob.jpg,Semana 18,,,,,,,,,,,,,,,,,,,,,,Tu pequeño está trabajando duro formando las huellas las huellas dactilares en sus dedos.,,,Mira lo que está pasando en la semana 18,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-18?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week18_maincta,,,,
-21,Mira lo que está pasando en la semana 19,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-19?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week19_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-19-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-19&utm_content=maincta _maincta,Mira lo que está pasando en la semana 19,be-post-week-19-es.jpg,Semana 19,be-post-week-19-es-mob.jpg,Semana 19,,,,,,,,,,,,,,,,,,,,,,"Esta semana, la piel de tu bebé está produciendo una sustancia cremosa llamada vernix.",,,Mira lo que está pasando en la semana 19,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-19?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week19_maincta,,,,
-20,Mira lo que está pasando en la semana 20,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-20?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week20_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-20-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-20&utm_content=maincta _maincta,Mira lo que está pasando en la semana 20,be-post-week-20-es.jpg,Semana 20,be-post-week-20-es-mob.jpg,Semana 20,,,,,,,,,,,,,,,,,,,,,,El cerebro de tu bebé ha estado trabajando horas extras para desarrollar los sentidos. ¿Y ese sacudón rítmico que sientes dentro de ti? ¡Es el hipo del bebé!,,,Mira lo que está pasando en la semana 20,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-20?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week20_maincta,,,,
-19,Mira lo que está pasando en la semana 21,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-21?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week21_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-21-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-21&utm_content=maincta _maincta,Mira lo que está pasando en la semana 21,be-post-week-21-es.jpg,Semana 21,be-post-week-21-es-mob.jpg,Semana 21,,,,,,,,,,,,,,,,,,,,,,Tu bebé ahora es más o menos del tamaño de un plátano. Y con un estetoscopio es posible que puedas escuchar sus latidos.,,,Mira lo que está pasando en la semana 21,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-21?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week21_maincta,,,,
-18,Mira lo que está pasando en la semana 22,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-22?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week22_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-22-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-22&utm_content=maincta _maincta,Mira lo que está pasando en la semana 22,be-post-week-22-es.jpg,Semana 22,be-post-week-22-es-mob.jpg,Semana 22,,,,,,,,,,,,,,,,,,,,,,"Los músculos de los brazos y las piernas de tu bebé se están ejercitando mucho esta semana, y es posible que tu apetito aumente.",,,Mira lo que está pasando en la semana 22,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-22?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week22_maincta,,,,
-17,Mira lo que está pasando en la semana 23,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-23?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week23_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-23-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-23&utm_content=maincta _maincta,Mira lo que está pasando en la semana 23,be-post-week-23-es.jpg,Semana 23,be-post-week-23-es-mob.jpg,Semana 23,,,,,,,,,,,,,,,,,,,,,,"El líquido amniótico que rodea a tu bebé le proporciona calor, le permite flotar y lo protege contra las infecciones. Es un hogar acuático perfecto.",,,Mira lo que está pasando en la semana 23,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-23?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week23_maincta,,,,
-16,Mira lo que está pasando en la semana 24,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-24?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week24_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-24-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-24&utm_content=maincta _maincta,Mira lo que está pasando en la semana 24,be-post-week-24-es.jpg,Semana 24,be-post-week-24-es-mob.jpg,Semana 24,,,,,,,,,,,,,,,,,,,,,,"Puedes comenzar a notar pequeños golpes y patadas esta semana, si es que no los has sentido ya. ¡Presta especial atención cuando te acuestes a dormir!",,,Mira lo que está pasando en la semana 24,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-24?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week24_maincta,,,,
-15,Mira lo que está pasando en la semana 25,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-25?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week25_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-25-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-25&utm_content=maincta _maincta,Mira lo que está pasando en la semana 25,be-post-week-25-es.jpg,Semana 25,be-post-week-25-es-mob.jpg,Semana 25,,,,,,,,,,,,,,,,,,,,,,"Es posible que comiences a sentir que tus órganos internos están presionados, pero es solo porque tu bebé necesita más espacio a partir de esta semana.",,,Mira lo que está pasando en la semana 25,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-25?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week25_maincta,,,,
-14,Mira lo que está pasando en la semana 26,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-26?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week26_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-26-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-26&utm_content=maincta _maincta,Mira lo que está pasando en la semana 26,be-post-week-26-es.jpg,Semana 26,be-post-week-26-es-mob.jpg,Semana 26,,,,,,,,,,,,,,,,,,,,,,"Tu pequeño está empezando a respirar esta semana. (Es líquido amniótico en lugar de aire, pero bueno ... ¡Es el ritmo bebé!)",,,Mira lo que está pasando en la semana 26,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-26?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week26_maincta,,,,
-13,Mira lo que está pasando en la semana 27,¿Sabes qué está pasando en esta semana de embarazo?,,https://www.dodot.es/?utm_source=pampersus&utm_medium=email&utm_campaign=welcome-content_prenatal_organic&utm_content=logo,ws-content-title-es.jpg.jpg,ws-content-title-es-mob.jpg.jpg,,Profile-prenatall_hero_es.jpg,Profile-prenatall_hero_es-mob.jpg,Esta historia es tan maravillosa que siempre querréis vivir un capítulo más,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-27?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week27_heroimg,"Descubre cada semana nuevos detalles, desde el embarazo hasta la llegada del bebé.",¡Noticias frescas! ¿Qué está pasando en tu embarazo?,https://www.dodot.es/embarazo/calendario-del-embarazo/embarazada-de-27-semanas?utm_source=newsletter_babyeducation&utm_medium=email&utm_campaign=trigger_babyeducation_week-27&utm_content=maincta _maincta,Mira lo que está pasando en la semana 27,be-post-week-27-es.jpg,Semana 27,be-post-week-27-es-mob.jpg,Semana 27,,,,,,,,,,,,,,,,,,,,,,"Puede que solo vea luz y sombras en este punto, pero tu pequeño ya está empezando a utilizar sus ojos por primera vez.",,,Mira lo que está pasando en la semana 27,https://www.dodot.es/embarazo/calendario-del-embarazo/series/embarazo-semana-27?utm_source=newsletter&utm_medium=email&utm_campaign=welcome-day2-content_prenatal_organic&utm_content=body_week27_maincta,,,,
